B     B-V     U-B     V-I     V-K     Mv   CL Typ    Teff   logg  Pop  Age     Mass   Mbol    Radius   [M/H]    [a/Fe]  longitude   latitude   RAJ2000     DECJ2000   Dist     x_Gal    y_Gal    z_Gal     Av       errMv     errMass     errAge     errTeff    errLogg    errMet     errAlphaFe     errBand_B  errBand_U  errBand_V  errBand_I  errBand_K                                                                             
  22.690  1.406   1.241   1.581   3.331   9.05  5 6.95    3954.  4.99   8 10.0931  0.466    8.012    0.468  -0.044   0.097    96.012001   60.106998  214.492279   52.261192   2.7463  -8.1434   1.3612   2.3959   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0203    -0.0055    -0.0366    -0.0075    -0.0066
  21.630  1.233   1.092   1.470   3.035   8.09  5 6.75    4289.  4.79   8  9.9824  0.740    7.443    0.542  -0.407   0.245    96.559242   59.731281  214.556595   52.724724   2.7556  -8.1587   1.3799   2.3949   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0115     0.0374     0.0299    -0.0160     0.0072
  23.233  1.376   1.091   1.663   3.363   9.63  5 6.90    3985.  5.02   9 13.9127  0.265    8.946    0.300  -0.584   0.249    95.759399   59.996880  214.765823   52.260422   2.7177  -8.1364   1.3521   2.3686   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0140     0.0118    -0.0167    -0.0378    -0.0234
  19.215  0.674   0.028   0.854   1.899   6.32  5 5.70    5367.  4.62   9 13.9295  0.605    6.204    0.594  -1.686   0.239    96.735680   59.272442  214.941818   53.130463   2.7250  -8.1633   1.3827   2.3574   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0389     0.0183    -0.0302    -0.0470    -0.0081
  23.018  1.409   1.152   1.688   3.486   9.37  5 7.00    3930.  4.95  11 11.9319  0.476    8.405    0.398  -0.467   0.235    95.570404   59.782234  215.115463   52.357143   2.7131  -8.1325   1.3590   2.3595   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0287     0.0273    -0.0018     0.0173    -0.0109
  22.239  1.274   0.945   1.530   3.171   8.70  5 6.85    4092.  4.81  11 11.9813  0.600    7.952    0.457  -0.824   0.309    95.989975   60.171879  214.436066   52.205132   2.7292  -8.1417   1.3501   2.3826   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0009    -0.0301     0.0131    -0.0185    -0.0244
  21.197  1.128   0.874   1.256   2.804   7.80  5 6.60    4457.  4.74  11 12.0070  0.620    7.224    0.542  -0.796   0.227    96.112282   59.837040  214.721832   52.497326   2.7224  -8.1457   1.3601   2.3688   0.079    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0020     0.0031     0.0135    -0.0016    -0.0090
  20.900  1.115   0.708   1.153   2.652   7.52  5 6.50    4516.  4.87  11 11.8460  0.765    7.078    0.558  -1.152   0.295    96.650948   59.849396  214.371902   52.665138   2.7444  -8.1597   1.3692   2.3881   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0286    -0.0121    -0.0028     0.0041     0.0275
  20.242  0.950   0.610   1.058   2.410   6.99  5 6.30    4745.  4.77  11 11.8393  0.603    6.626    0.601  -0.654   0.245    96.121048   59.569946  215.007065   52.700665   2.7303  -8.1475   1.3750   2.3692   0.079    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0379     0.0382     0.0412    -0.0359    -0.0065
  19.348  0.771   0.226   0.913   2.077   6.28  5 5.95    5195.  4.54  11 11.9679  0.676    6.147    0.647  -0.755   0.310    97.272614   59.472942  214.377914   53.155350   2.7347  -8.1758   1.3779   2.3706   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0162     0.0023     0.0323    -0.0052     0.0004
  19.051  0.671   0.092   0.822   1.906   6.12  5 5.60    5426.  4.50  11 11.9824  0.822    5.812    0.689  -0.820   0.318    95.998283   59.697220  214.944656   52.564228   2.7126  -8.1430   1.3612   2.3570   0.079    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0129    -0.0025     0.0122     0.0140    -0.0303
  18.536  0.612  -0.103   0.772   1.649   5.66  5 5.30    5714.  4.40  11 11.9475  0.798    5.456    0.743  -1.057   0.293    96.164307   59.613808  214.932098   52.682274   2.7439  -8.1490   1.3799   2.3820   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0121     0.0152    -0.0054    -0.0242     0.0233
  17.755  0.518  -0.212   0.659   1.545   4.98  5 4.95    6023.  4.34  11 11.9558  0.671    4.892    0.875  -0.872   0.295    96.560280   59.324600  214.997391   53.032345   2.7165  -8.1583   1.3768   2.3514   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0117    -0.0377     0.0113     0.0200    -0.0153
  17.436  0.545  -0.074   0.633   1.413   4.66  5 4.80    6047.  4.32  11 11.9984  0.671    4.502    1.000  -0.548   0.247    96.448769   60.224819  214.097549   52.314095   2.7144  -8.1514   1.3394   2.3710   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0063     0.0133    -0.0183    -0.0176    -0.0103
  16.744  0.520  -0.179   0.603   1.406   3.99  4 4.55    6135.  4.17  11 11.8001  0.820    3.910    1.295  -1.026   0.352    96.731369   60.136154  214.016022   52.472633   2.7212  -8.1588   1.3457   2.3749   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0297    -0.0062    -0.0116     0.0049    -0.0170
  20.063  1.020   0.787   1.002   2.413   6.75  5 6.35    4872.  4.57   8  9.9016  0.706    6.579    0.635  -0.363   0.235    97.029427   59.852375  214.129196   52.785725   2.7747  -8.1705   1.3831   2.4144   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0319     0.0288     0.0068     0.0084     0.0058
  23.674  1.276   0.821   1.560   3.225  10.08  5 6.95    3968.  4.99   9 13.9155  0.371    9.113    0.282  -1.905   0.259    96.641273   59.508610  214.745331   52.920410   2.7746  -8.1628   1.3984   2.4059   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0068    -0.0206     0.0215     0.0147    -0.0172
  23.341  1.479   1.054   1.618   3.361   9.65  5 7.05    3904.  4.78  11 11.8515  0.149    8.713    0.358  -0.986   0.342    96.462311   60.269569  214.041656   52.284409   2.7680  -8.1545   1.3640   2.4186   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0013    -0.0113    -0.0718    -0.0255    -0.0072
  23.180  1.427   1.102   1.663   3.489   9.46  5 7.00    3860.  5.10  11 12.1041  0.625    8.559    0.377  -0.506   0.342    96.739334   59.931599  214.228424   52.631321   2.7919  -8.1642   1.3892   2.4312   0.076    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0166     0.0035    -0.0139     0.0343    -0.0241
  22.619  1.320   1.064   1.603   3.264   8.96  5 6.90    3964.  5.05  11 12.0212  0.451    8.101    0.437  -0.483   0.283    97.056351   59.646027  214.332016   52.952366   2.8044  -8.1741   1.4065   2.4350   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0186     0.0181     0.0249     0.0090     0.0347
  21.980  1.248   1.000   1.469   3.031   8.45  5 6.75    4158.  4.57  11 12.0655  0.555    7.657    0.495  -0.686   0.272    95.850769   59.533848  215.215363   52.636532   2.7618  -8.1427   1.3930   2.3955   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0037     0.0142     0.0020    -0.0335    -0.0225
  21.257  1.186   0.902   1.247   2.816   7.80  5 6.65    4289.  4.68  11 11.9157  0.697    7.368    0.528  -1.023   0.270    96.592331   59.827152  214.432663   52.662884   2.7889  -8.1609   1.3925   2.4260   0.080    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0192     0.0005    -0.0344     0.0224    -0.0125
  20.830  1.070   0.803   1.156   2.691   7.49  5 6.50    4495.  4.62  11 12.0521  0.434    7.078    0.558  -1.067   0.339    96.482880   59.713837  214.623581   52.712757   2.7798  -8.1583   1.3929   2.4154   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0339     0.0241    -0.0219    -0.0195    -0.0342
  19.892  0.817   0.276   0.874   2.125   6.78  5 6.10    5107.  4.76  11 12.1427  0.681    6.310    0.632  -1.106   0.282    95.942818   60.129768  214.510147   52.221348   2.7622  -8.1424   1.3683   2.4102   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0070    -0.0144     0.0176     0.0402     0.0191
  19.215  0.702   0.202   0.881   2.002   6.18  5 5.75    5414.  4.66  11 11.9332  0.678    5.982    0.667  -0.682   0.267    97.269958   59.613358  214.229507   53.046814   2.7846  -8.1782   1.3972   2.4171   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0030     0.0315     0.0380     0.0072    -0.0074
  18.135  0.615  -0.031   0.681   1.556   5.27  5 5.15    5685.  4.39  11 11.9662  0.788    5.271    0.780  -0.507   0.238    97.110390   59.561279  214.388138   53.034775   2.7626  -8.1732   1.3888   2.3969   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0122    -0.0123    -0.0279     0.0082     0.0093
  17.768  0.544  -0.148   0.687   1.505   4.93  5 4.95    5916.  4.40  11 11.8933  0.747    4.892    0.875  -0.753   0.334    96.076355   59.302696  215.328796   52.885307   2.7721  -8.1498   1.4072   2.3987   0.065    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0345     0.0188     0.0177    -0.0045     0.0217
  17.195  0.482  -0.095   0.626   1.410   4.39  5 4.80    6192.  4.47  11 12.1603  0.843    4.305    1.080  -0.507   0.265    95.993805   59.631569  215.019135   52.611843   2.8021  -8.1479   1.4089   2.4326   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0072    -0.0061     0.0150     0.0097    -0.0070
  16.955  0.476  -0.183   0.639   1.395   4.15  5 4.75    6143.  4.22  11 12.0900  1.006    4.108    1.177  -1.019   0.313    96.553398   59.681744  214.613693   52.760311   2.8067  -8.1617   1.4076   2.4379   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0226    -0.0068     0.0199    -0.0028     0.0166
  16.758  0.492  -0.080   0.606   1.343   3.98  4 4.55    6121.  3.91  11 12.0743  0.856    3.910    1.295  -0.799   0.262    95.476982   59.779522  215.175583   52.327621   2.8023  -8.1346   1.4040   2.4364   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0195     0.0274    -0.0271    -0.0144     0.0231
  20.242  1.004   0.830   0.946   2.364   6.92  5 6.35    4721.  4.60   8 10.0284  0.850    6.579    0.635  -0.174   0.188    96.042252   59.360485  215.286499   52.830624   2.8217  -8.1514   1.4300   2.4427   0.081    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0083    -0.0181    -0.0210     0.0270    -0.0075
  22.623  1.270   0.986   1.406   2.957   9.04  5 6.80    4132.  5.13   9 13.9641  0.334    8.284    0.376  -1.104   0.307    95.843658   60.075817  214.628891   52.229221   2.8280  -8.1436   1.4034   2.4660   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0008     0.0470    -0.0204     0.0154     0.0318
  19.479  0.662   0.009   0.850   1.887   6.47  5 5.70    5338.  4.67   9 13.8981  0.723    6.204    0.594  -1.337   0.253    97.315720   59.756199  214.048157   52.951832   2.8383  -8.1820   1.4180   2.4670   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0221    -0.0056     0.0061    -0.0051     0.0447
  18.412  0.530  -0.260   0.723   1.605   5.53  5 5.10    5770.  4.48   9 13.9122  0.906    5.472    0.698  -1.340   0.221    96.069046   59.946774  214.629929   52.400520   2.8501  -8.1509   1.4194   2.4820   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0087    -0.0370     0.0039    -0.0066    -0.0019
  22.965  1.411   1.023   1.578   3.336   9.26  5 7.00    3968.  4.89  11 12.0147  0.415    8.405    0.398  -1.255   0.315    96.232552   59.246899  215.291473   52.980064   2.8151  -8.1563   1.4310   2.4342   0.073    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0181     0.0069    -0.0318    -0.0040    -0.0393
  22.241  1.281   0.978   1.445   3.024   8.65  5 6.80    4143.  4.81  11 12.1362  0.612    7.803    0.476  -0.942   0.333    95.775558   59.810001  214.959198   52.405407   2.8155  -8.1425   1.4086   2.4486   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0129     0.0515    -0.0122    -0.0056     0.0092
  21.602  1.173   0.874   1.260   2.805   8.12  5 6.65    4349.  4.90  11 12.0131  0.718    7.368    0.528  -0.950   0.337    96.524300   60.360641  213.907181   52.234867   2.8258  -8.1588   1.3884   2.4711   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0167    -0.0101    -0.0234     0.0166     0.0021
  20.582  1.036   0.778   1.004   2.428   7.22  5 6.35    4768.  4.72  11 11.9291  0.517    6.779    0.587  -0.713   0.239    96.563454   59.451324  214.857132   52.937824   2.8529  -8.1657   1.4405   2.4719   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0114     0.0014    -0.0310     0.0035     0.0293
  20.390  0.963   0.598   0.971   2.345   7.08  5 6.30    4800.  4.67  11 12.1380  0.682    6.626    0.601  -0.765   0.314    96.343697   59.484043  214.960892   52.839756   2.8519  -8.1600   1.4393   2.4719   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0044     0.0150    -0.0108    -0.0044     0.0015
  18.723  0.604   0.007   0.805   1.751   5.76  5 5.45    5556.  4.44  11 11.9871  0.666    5.637    0.713  -0.951   0.280    95.878677   59.364487  215.384750   52.771996   2.8590  -8.1492   1.4492   2.4750   0.071    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0290    -0.0061     0.0081    -0.0103     0.0153
  17.895  0.474  -0.146   0.698   1.511   5.06  5 4.95    5954.  4.45  11 11.9910  0.692    4.892    0.875  -1.090   0.362    95.825020   59.750999  214.993179   52.466000   2.8342  -8.1449   1.4204   2.4633   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0293    -0.0132     0.0169    -0.0111     0.0297
  17.294  0.481  -0.121   0.624   1.402   4.47  5 4.80    6169.  4.39  11 12.1849  0.908    4.305    1.080  -0.840   0.267    96.491684   60.045238  214.262192   52.464481   2.8339  -8.1600   1.4059   2.4703   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0008     0.0189     0.0053     0.0022     0.0026
  23.382  1.331   0.942   1.539   3.201   9.70  5 6.90    4013.  4.80   9 13.8775  0.111    8.946    0.300  -1.427   0.251    95.626968   59.516266  215.373489   52.573570   2.8629  -8.1424   1.4453   2.4822   0.077    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0145     0.0149    -0.0066     0.0044     0.0114
  23.223  1.280   0.825   1.491   3.080   9.58  5 6.85    4084.  5.02   9 13.8911  0.070    8.779    0.318  -1.788   0.262    96.302956   60.013935  214.412888   52.426708   2.8878  -8.1585   1.4345   2.5162   0.072    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0061     0.0032    -0.0153     0.0004     0.0167
  22.831  1.235   0.813   1.491   3.076   9.22  5 6.85    4075.  5.08   9 13.8488  0.362    8.614    0.337  -1.405   0.228    96.469818   59.268326  215.116776   53.044281   2.8725  -8.1654   1.4585   2.4841   0.069    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0083    -0.0186     0.0130     0.0020     0.0029
  22.945  1.338   0.976   1.520   3.136   9.27  5 6.80    4084.  4.95   9 13.9357  0.396    8.449    0.357  -0.602   0.254    96.842850   59.794060  214.309891   52.769817   2.8628  -8.1716   1.4300   2.4891   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0337    -0.0289    -0.0141    -0.0112    -0.0056
  18.715  0.554  -0.128   0.749   1.680   5.76  5 5.25    5752.  4.78   9 13.8253  0.694    5.663    0.667  -1.350   0.278    96.314056   59.415817  215.054214   52.881062   2.9000  -8.1623   1.4666   2.5116   0.078    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0091     0.0165     0.0080     0.0031    -0.0156
  23.382  1.362   1.081   1.699   3.447   9.61  5 7.00    3859.  4.93  11 12.1737  0.521    8.559    0.377  -0.866   0.257    96.383759   59.634224  214.772110   52.740063   2.8974  -8.1629   1.4556   2.5149   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0015     0.0083     0.0287    -0.0130    -0.0081
  23.268  1.349   1.108   1.665   3.413   9.52  5 7.00    4054.  4.89  11 12.0471  0.308    8.405    0.398  -0.705   0.213    95.946976   59.924091  214.729706   52.377167   2.9059  -8.1509   1.4484   2.5297   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0199    -0.0188     0.0067     0.0217     0.0188
  22.766  1.338   0.980   1.551   3.227   9.04  5 6.90    4037.  5.00  11 12.0444  0.605    8.101    0.437  -1.006   0.281    95.925056   60.172684  214.474854   52.183258   2.8764  -8.1477   1.4230   2.5104   0.070    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0476     0.0187     0.0199     0.0091     0.0025
  20.139  0.862   0.397   0.948   2.227   6.90  5 6.20    5045.  5.15  11 12.1389  0.475    6.469    0.615  -1.331   0.335    96.392067   60.071480  214.296005   52.412189   2.8862  -8.1603   1.4310   2.5163   0.074    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200    -0.0065     0.0287     0.0019    -0.0209    -0.0109
  19.421  0.841   0.205   0.876   2.016   6.24  5 5.95    5188.  4.90  11 11.9664  0.693    6.147    0.647  -0.862   0.283    96.767960   59.241421  214.954941   53.164707   2.8833  -8.1738   1.4643   2.4927   0.075    0.0000     0.1000     0.1000    50.0000     0.1000     0.1000     0.0200     0.0085    -0.0518    -0.0403    -0.0395    -0.0101
