#Object	Effective temperature	Luminosity	Radius	Chi^2
#Name	Kelvin	Solar luminosities	Solar Radii	
1608112755796141440	3005.875600501895	0.006979758487656797	0.4629671092040094	8.674339166778969e-05
1607921445069912064	4659.042757563293	0.2545342029287008	0.8343155814992267	6.822120192724898e-06
1607902444134646656	3177.7781209796376	0.024915909824997157	0.5121581602539622	3.645169262647327e-05
1608008890603143296	3961.96672472317	0.1136227770183718	0.7231809246473149	9.209612764734825e-06
1608013181274812160	5163.40505450964	0.25251649991329234	0.6491947087704203	2.724669494659751e-06
1607957832031933568	4621.44091129303	37.48079964591528	10.089333003456604	5.610273370872326e-05
1608007310055171200	5179.5248568523675	0.40198791350674173	0.8016647318830195	2.1364393132841776e-06
1607923541013943552	5285.621432433254	0.3994634508000197	0.8033261127324907	1.503285825176761e-06
1608007305759424640	3200.2797897359414	0.02147118102192289	0.5156159436521689	5.752460955369254e-05
1608007408838643200	4760.105433873832	0.23725927960251586	0.7198944221356537	7.478973919676794e-06
1608024661723006080	5834.556791689247	1.9456902318510803	1.4143162726062484	2.2695773792822628e-06
1608007344414909952	3500.0782008690294	0.022020519306412776	0.49410780767252876	2.2298140931205625e-05
1607918382756818432	5371.4134910702705	0.12345546819194239	0.42387709525119954	1.0509692939748323e-05
1608025864313862144	4309.362710863352	0.1685924167836444	0.7814546444575174	1.3056807019788507e-05
1608022187821841920	5829.653719853377	0.8163920152433153	0.8912821286382063	2.1028328535094338e-05
1608013563527527424	5399.842844426748	3.1316441406981865	2.3723710771895803	3.669761993509856e-06
1607918451476297984	4682.248705375241	0.15230871268723045	0.601912938283233	3.2804293635303628e-06
1608024936600926848	3899.736805446446	0.0684177254367305	0.578872625343312	8.365399920166351e-06
1607960202853882880	3014.8046366218477	0.008925310863456774	0.49354907399802034	6.651188422116607e-05
1607901310263257984	5652.195937698707	1.2893216478364988	1.1899804276263475	1.7869786735822246e-06
1608027582300766592	3900.0488192359626	0.08675698974443215	0.7041442349904008	1.4983458485577888e-05
1607905227273414528	5351.237656056801	0.5566134093682369	0.9327615038839279	1.5241138993340927e-06
1608027444861812608	4168.5845426387095	0.09723906037559076	0.715281097100946	1.4701032262971564e-05
1607902787732029184	5164.542346782982	0.5123935846560032	0.9247410846233209	2.2389998747778298e-06
1607902100537261952	5788.383504748344	2.353993820910344	1.791587610546197	3.7019223483397956e-06
1607902031817785600	5027.352594076365	0.30202385392710973	0.7899082480631403	3.3617763352648007e-06
1608024730442482688	6046.35959659412	1.5753687840147625	1.239714671368949	1.2194775129092584e-06
1607902237976216192	7433.526472859085	8.217499533018932	1.7365528794449527	2.4643453180025865e-05
1607918455772673152	5304.421419527207	2.479044118083608	2.0059110187801905	1.3565562015388835e-06
1608007340119161984	3439.6837112214416	0.03271026363528806	0.5276312477029003	2.856594646383802e-05
1607918455772673024	4470.023060694803	0.2657092477494293	1.0159957582015062	5.457221542971583e-06
1607905222976676224	3489.8272242872918	0.04252389321750593	0.5670933996180552	2.3392782677551637e-05
1607921479429662720	5130.40184346959	7.020828087216992	3.4263841529312185	1.4339536013184229e-06
1607921685588080256	5583.491033420869	2.3988952490070763	1.662878102218293	3.1042798605714502e-06
1607905227273414400	3289.0991079912055	0.02524558560978829	0.48702794574935737	2.8633456176839082e-05
1607911480745797120	6214.319609999657	2.32046391820343	1.3158431362483862	1.9190628035431936e-06
1607904432702677504	3033.5819052532315	0.005287566607747447	0.372413244348017	0.00011163921429495783
1608026001752816128	5546.631133183837	0.49004598844566966	0.8787151051801877	2.1160711433956957e-06
1607912236660041088	3627.9845848865807	0.0595804786098366	0.6685787826846551	1.0002620139373586e-05
1608027646724787584	3633.4992380579934	0.09935467659737827	0.8350822246854771	2.4106308536563258e-05
1607905055474739584	4525.46206674393	0.2934263204118246	0.9188524497066203	6.560746744499552e-06
